Time,CPU_Usage (%),Memory_Usage (%)
2025-03-13 12:18:05,0.0,3.4291379921398573
2025-03-13 12:18:05,0.0,2.9565473584155355
2025-03-13 12:18:10,0.0,3.4291379921398573
2025-03-13 12:18:10,1.0,2.9565473584155355
2025-03-13 12:18:15,0.0,3.4291379921398573
2025-03-13 12:18:15,1.0,2.9573615118625973
2025-03-13 12:18:20,0.0,3.4291379921398573
2025-03-13 12:18:20,0.8,2.9573615118625973
2025-03-13 12:18:25,0.0,3.4291379921398573
2025-03-13 12:18:25,0.6,2.9573615118625973
2025-03-13 12:18:30,0.0,3.4291379921398573
2025-03-13 12:18:30,0.8,2.9573615118625973
2025-03-13 12:18:35,0.0,3.4291379921398573
2025-03-13 12:18:35,0.8,2.9573615118625973
2025-03-13 12:18:40,0.0,3.4291379921398573
2025-03-13 12:18:40,0.6,2.9573615118625973
2025-03-13 12:18:45,0.0,3.4291379921398573
2025-03-13 12:18:45,0.8,2.9589898187567214
2025-03-13 12:18:50,0.0,3.4291379921398573
2025-03-13 12:18:50,0.8,2.9598039722037837
2025-03-13 12:18:55,0.0,3.4291379921398573
2025-03-13 12:18:55,0.8,2.9598039722037837
2025-03-13 12:19:00,0.0,3.4291379921398573
2025-03-13 12:19:00,1.0,2.9598039722037837
2025-03-13 12:19:05,0.0,3.4291379921398573
2025-03-13 12:19:05,1.0,2.9614322790979077
2025-03-13 12:19:10,0.0,3.4291379921398573
2025-03-13 12:19:10,0.8,2.963060585992032
2025-03-13 12:19:15,0.0,3.4291379921398573
2025-03-13 12:19:15,1.0,2.963874739439094
2025-03-13 12:19:20,0.0,3.4291379921398573
2025-03-13 12:19:20,1.2,2.964688892886156
2025-03-13 12:19:25,0.0,3.4291379921398573
2025-03-13 12:19:25,0.8,2.964688892886156
2025-03-13 12:19:31,0.0,3.4291379921398573
2025-03-13 12:19:31,0.8,2.964688892886156
2025-03-13 12:19:36,0.0,3.4291379921398573
2025-03-13 12:19:36,1.0,2.9671313532273427
2025-03-13 12:19:41,0.0,3.4291379921398573
2025-03-13 12:19:41,1.0,2.9671313532273427
2025-03-13 12:19:46,0.0,3.4291379921398573
2025-03-13 12:19:46,1.0,2.9679455066744045
2025-03-13 12:19:51,0.0,3.4291379921398573
2025-03-13 12:19:51,0.8,2.9695738135685286
2025-03-13 12:19:56,0.0,3.4291379921398573
2025-03-13 12:19:56,1.0,2.9695738135685286
2025-03-13 12:20:01,0.0,3.4291379921398573
2025-03-13 12:20:01,0.8,2.9695738135685286
2025-03-13 12:20:06,0.0,3.4291379921398573
2025-03-13 12:20:06,1.2,2.971202120462653
2025-03-13 12:20:11,0.0,3.4291379921398573
2025-03-13 12:20:11,0.8,2.971202120462653
2025-03-13 12:20:16,0.0,3.4291379921398573
2025-03-13 12:20:16,0.6,2.971202120462653
2025-03-13 12:20:21,0.0,3.4291379921398573
2025-03-13 12:20:21,1.0,2.971202120462653
2025-03-13 12:20:26,0.0,3.4291379921398573
2025-03-13 12:20:26,0.6,2.971202120462653
2025-03-13 12:20:31,0.0,3.4291379921398573
2025-03-13 12:20:31,0.8,2.972143485385818
2025-03-13 12:20:36,0.0,3.4291379921398573
2025-03-13 12:20:36,1.0,2.972143485385818
2025-03-13 12:20:41,0.0,3.4291379921398573
2025-03-13 12:20:41,0.8,2.972143485385818
2025-03-13 12:20:46,0.0,3.4291379921398573
2025-03-13 12:20:46,0.8,2.972143485385818
2025-03-13 12:20:51,0.0,3.4291379921398573
2025-03-13 12:20:51,1.0,2.972143485385818
2025-03-13 12:20:56,0.0,3.4291379921398573
2025-03-13 12:20:56,1.0,2.972143485385818
2025-03-13 12:21:01,0.0,3.4291379921398573
2025-03-13 12:21:01,0.8,2.972143485385818
2025-03-13 12:21:06,0.0,3.4291379921398573
2025-03-13 12:21:06,0.8,2.972143485385818
2025-03-13 12:21:11,0.0,3.4291379921398573
2025-03-13 12:21:11,0.6,2.972143485385818
2025-03-13 12:21:16,0.0,3.4291379921398573
2025-03-13 12:21:16,1.2,2.972143485385818
2025-03-13 12:21:22,0.0,3.4291379921398573
2025-03-13 12:21:22,0.8,2.972143485385818
2025-03-13 12:21:27,0.0,3.4291379921398573
2025-03-13 12:21:27,0.8,2.972143485385818
2025-03-13 12:21:32,0.0,3.4291379921398573
2025-03-13 12:21:32,0.8,2.972143485385818
2025-03-13 12:21:37,0.0,3.4291379921398573
2025-03-13 12:21:37,0.8,2.972143485385818
2025-03-13 12:21:42,0.0,3.4291379921398573
2025-03-13 12:21:42,1.0,2.9729576388328804
2025-03-13 12:21:47,0.0,3.4291379921398573
2025-03-13 12:21:47,0.8,2.9729576388328804
2025-03-13 12:21:52,0.0,3.4291379921398573
2025-03-13 12:21:52,0.8,2.9729576388328804
2025-03-13 12:21:57,0.0,3.4291379921398573
2025-03-13 12:21:57,1.0,2.9729576388328804
2025-03-13 12:22:02,0.0,3.4291379921398573
2025-03-13 12:22:02,1.0,2.9729576388328804
2025-03-13 12:22:07,0.0,3.4291379921398573
2025-03-13 12:22:07,0.8,2.9729576388328804
2025-03-13 12:22:12,0.0,3.4291379921398573
2025-03-13 12:22:12,1.0,2.9729576388328804
2025-03-13 12:22:17,0.0,3.4291379921398573
2025-03-13 12:22:17,0.8,2.9737717922799427
2025-03-13 12:22:22,0.0,3.4291379921398573
2025-03-13 12:22:22,0.8,2.9737717922799427
2025-03-13 12:22:27,0.0,3.4291379921398573
2025-03-13 12:22:27,0.8,2.9737717922799427
2025-03-13 12:22:32,0.0,3.4291379921398573
2025-03-13 12:22:32,1.0,2.974585945727005
2025-03-13 12:22:37,0.0,3.4291379921398573
2025-03-13 12:22:37,0.8,2.975400099174067
2025-03-13 12:22:42,0.0,3.4291379921398573
2025-03-13 12:22:42,0.8,2.975400099174067
2025-03-13 12:22:47,0.0,3.4291379921398573
2025-03-13 12:22:47,0.8,2.975400099174067
2025-03-13 12:22:52,0.0,3.4291379921398573
2025-03-13 12:22:52,0.8,2.975400099174067
2025-03-13 12:22:57,0.0,3.4291379921398573
2025-03-13 12:22:57,1.0,2.975400099174067
2025-03-13 12:23:02,0.0,3.4291379921398573
2025-03-13 12:23:02,1.0,2.975400099174067
2025-03-13 12:23:08,0.0,3.4291379921398573
2025-03-13 12:23:08,0.8,2.975400099174067
2025-03-13 12:23:13,0.0,3.4291379921398573
2025-03-13 12:23:13,1.0,2.975400099174067
2025-03-13 12:23:18,0.0,3.4291379921398573
2025-03-13 12:23:18,0.8,2.975400099174067
2025-03-13 12:23:23,0.0,3.4291379921398573
2025-03-13 12:23:23,0.6,2.975400099174067
2025-03-13 12:23:28,0.0,3.4291379921398573
2025-03-13 12:23:28,1.2,2.977028406068191
2025-03-13 12:23:33,0.0,3.4291379921398573
2025-03-13 12:23:33,1.0,2.977028406068191
2025-03-13 12:23:38,0.0,3.4291379921398573
2025-03-13 12:23:38,0.8,2.977028406068191
2025-03-13 12:23:43,0.0,3.4291379921398573
2025-03-13 12:23:43,0.8,2.977028406068191
2025-03-13 12:23:48,0.0,3.4291379921398573
2025-03-13 12:23:48,1.0,2.977028406068191
2025-03-13 12:23:53,0.0,3.4291379921398573
2025-03-13 12:23:53,0.8,2.977028406068191
2025-03-13 12:23:58,0.0,3.4291379921398573
2025-03-13 12:23:58,0.6,2.977028406068191
2025-03-13 12:24:03,0.0,3.4291379921398573
2025-03-13 12:24:03,0.8,2.977028406068191
2025-03-13 12:24:08,0.0,3.4291379921398573
2025-03-13 12:24:08,0.8,2.977028406068191
2025-03-13 12:24:13,0.0,3.4291379921398573
2025-03-13 12:24:13,0.8,2.977028406068191
2025-03-13 12:24:18,0.0,3.4291379921398573
2025-03-13 12:24:18,0.8,2.977028406068191
2025-03-13 12:24:23,0.0,3.4291379921398573
2025-03-13 12:24:23,0.8,2.977028406068191
2025-03-13 12:24:28,0.0,3.4291379921398573
2025-03-13 12:24:28,1.0,2.977028406068191
2025-03-13 12:24:33,0.0,3.4291379921398573
2025-03-13 12:24:33,0.6,2.977028406068191
2025-03-13 12:24:38,0.0,3.4291379921398573
2025-03-13 12:24:38,0.6,2.977028406068191
2025-03-13 12:24:43,0.0,3.4291379921398573
2025-03-13 12:24:43,1.0,2.977028406068191
2025-03-13 12:24:48,0.0,3.4291379921398573
2025-03-13 12:24:48,0.8,2.977028406068191
2025-03-13 12:24:54,0.0,3.4291379921398573
2025-03-13 12:24:54,0.6,2.977028406068191
2025-03-13 12:24:59,0.0,3.4291379921398573
2025-03-13 12:24:59,0.8,2.977028406068191
2025-03-13 12:25:04,0.0,3.4291379921398573
2025-03-13 12:25:04,0.8,2.977028406068191
